(763, 7966)
(5354, 2557)
(5788, 534)
(2883, 1430)
(7513, 3039)
(1721, 3999)
(1850, 5870)
(4282, 1406)
(4453, 470)
(5723, 180)
(6376, 5026)
(482, 4052)
(4907, 4469)
(6435, 2717)
(7768, 906)
(1690, 7579)
(8401, 7005)
(6902, 3271)
(941, 4422)
(1328, 7199)
(3898, 3343)
(5041, 2195)
(2995, 9317)
(7393, 4447)
(9275, 8148)
(928, 1077)
(7234, 3227)
(6899, 7295)
(5065, 2179)
(2801, 2105)
(6088, 9187)
(4338, 2838)
(2211, 4639)
(5698, 3604)
(6572, 5974)
(8794, 4590)
(5961, 5447)
(4104, 922)
(3880, 1214)
(411, 6318)
(2066, 1934)
(1163, 2246)
(5658, 9323)
(3948, 8294)
(2139, 8275)
(564, 4439)
(656, 1404)
(89, 4554)
(1801, 179)
(5589, 5637)
(1562, 7747)
(1947, 6011)
(6385, 1263)
(8553, 5915)
(778, 8195)
(5429, 702)
(5468, 7863)
(5840, 8409)
(7723, 5573)
(6976, 8039)
(1610, 6218)
(3001, 8927)
(716, 757)
(1483, 8743)
(3075, 8238)
(6058, 5046)
(277, 6573)
(2241, 5797)
(1244, 7414)
(1156, 6398)
(25, 5571)
(7417, 3967)
(4345, 3374)
(2186, 9015)
(5969, 4070)
(1797, 7598)
(2944, 4205)
(4108, 1453)
(6018, 4758)
(4798, 5543)
(2657, 8721)
(8083, 5196)
(5054, 135)
(803, 5878)
(3521, 4747)
(5586, 9270)
(4450, 3669)
(7819, 6812)
(3282, 5404)
(1305, 6884)
(364, 4869)
(6416, 687)
(6469, 3997)
(8235, 8749)
(1667, 1494)
(1673, 9122)
(5845, 5975)
(1881, 2506)
(3953, 589)
(3236, 454)
(5808, 2795)
(8592, 211)
(6020, 1253)
(7571, 3197)
(8145, 165)
(3937, 7447)
(5713, 2041)
(4448, 6467)
(2003, 4166)
(796, 5973)
(26, 1445)
(5371, 6972)
(5140, 6959)
(4083, 6310)
(609, 1802)
(5208, 6047)
(3998, 8831)
(1898, 5402)
(6337, 6949)
(7440, 8239)
(2656, 4034)
(9209, 6055)
(5352, 5767)
(3125, 8942)
(728, 5815)
(7552, 1884)
(7497, 4693)
(6485, 5135)
(4737, 8918)
(1825, 6514)
(1672, 4020)
(2828, 8583)
(5233, 725)
(2825, 1195)
(7355, 4092)
(3179, 5399)
(8910, 3871)
(3456, 1363)
(1641, 2842)
(4449, 7589)
(4026, 2239)
(6067, 3287)
(6746, 2901)
(921, 2781)
(6104, 5649)
(6328, 6031)
(3346, 902)
(8865, 2444)
(5130, 2819)
(1242, 5087)
(3145, 805)
(8702, 2831)
(4700, 9278)
(1428, 6382)
(1617, 1702)
(6620, 3062)
(1408, 3434)
(5811, 7359)
(4732, 572)
(4800, 9337)
(8633, 5970)
(4865, 18)
(2744, 5197)
(6389, 8949)
(316, 4526)
(1818, 7591)
(3753, 1159)
(5900, 2750)
(1202, 7773)
(4587, 5787)
(74, 8412)
(1730, 5268)
(3914, 4675)
(529, 590)
(0, 4527)
(3668, 1581)
(2977, 2258)
(6592, 3507)
(1691, 5807)
(7308, 5669)
(2076, 550)
(4157, 2159)
(480, 1838)
(107, 2150)
(7282, 548)
(2284, 2421)
(6954, 3980)
(2261, 1470)
(3380, 8775)
(5911, 3351)
(1504, 481)
(5186, 4789)
(9286, 4246)
(3467, 5252)
(2546, 7502)
(6059, 747)
(577, 6213)
(3894, 486)
(2242, 2517)
(410, 2429)
(9069, 726)
(1024, 522)
(1786, 5540)
(6089, 6260)
(1587, 6005)
(7472, 2463)
(9257, 3298)
(3112, 6843)
(3096, 748)
(528, 2169)
(444, 4799)
(3158, 4335)
(570, 3828)
(1966, 2631)
(5219, 4022)
(6428, 2175)
(4640, 6417)
(7252, 2558)
(1952, 1914)
(230, 1671)
(6828, 4109)
(9011, 1534)
(5330, 1651)
(3000, 3209)
(3787, 2951)
(4722, 47)
(5530, 5733)
(3397, 7231)
(9065, 9210)
(2160, 9131)
(1250, 8501)
(2264, 7239)
(5825, 3413)
(8444, 6805)
(1089, 8705)
(3004, 4244)
(24, 653)
(1, 2884)
(946, 9299)
(3061, 9101)
(5580, 1222)
(3721, 3140)
(610, 4771)
(5487, 8471)
(5940, 2589)
(6185, 7875)
(7909, 1519)
(1856, 2029)
(1597, 606)
(4760, 6421)
(1912, 2604)
(2498, 5059)
(1962, 5085)
(9320, 5405)
(3683, 6388)
(7587, 421)
(2097, 5804)
(8201, 1812)
(2962, 7494)
(729, 7364)
(8356, 1542)
(2156, 8189)
(2400, 8815)
(7897, 7529)
(6531, 2109)
(6968, 7065)
(3090, 1421)
(3848, 5758)
(1227, 6270)
(14, 3567)
(5257, 8966)
(5588, 8428)
(1371, 163)
(3201, 1522)
(5866, 9046)
(3634, 7676)
(6489, 5876)
(740, 2925)
(8876, 772)
(3032, 7729)
(8315, 2133)
(6888, 5657)
(6248, 5827)
(715, 5204)
(4859, 4588)
(7297, 9324)
(3697, 6397)
(7202, 6054)
(6681, 3579)
(8907, 2574)
(8244, 3133)
(3426, 5939)
(2489, 1271)
(1298, 2757)
(5796, 2404)
(1309, 551)
(947, 6471)
(6257, 663)
(99, 5587)
(8896, 6212)
(5080, 6779)
(4474, 3851)
(2209, 3324)
(3003, 9341)
(8353, 5555)
(4589, 2526)
(122, 3095)
(8678, 3631)
(2852, 397)
(9224, 5116)
(8293, 6678)
(8816, 6490)
(6732, 4317)
(5664, 6282)
(2912, 2927)
(4329, 6299)
(8752, 439)
(5964, 4975)
(6664, 3251)
(2904, 6836)
(2422, 2254)
(7006, 6254)
(5034, 5189)
(9032, 5718)
(2866, 164)
(5097, 5919)
(4033, 4099)
(3272, 8845)
(8304, 3667)
(5312, 2402)
(7387, 8318)
(7892, 6733)
(7884, 7812)
(5089, 6036)
(1272, 9002)
(5673, 7813)
(3728, 8688)
(4243, 652)
(7936, 4969)
(4864, 5545)
(3589, 1439)
(4651, 971)
(6891, 5612)
(1337, 6098)
(2251, 5652)
(5976, 3097)
(3451, 4214)
(3475, 5740)
(6193, 3211)
(1426, 3933)
(5689, 6831)
(2329, 1262)
(6893, 7270)
(5546, 781)
(8724, 4015)
(7132, 1221)
(8922, 6559)
(1434, 8115)
(1413, 1527)
(5953, 2043)
(3296, 6275)
(7714, 300)
(5122, 6846)
(3720, 3161)
(1557, 4142)
(6817, 813)
(4835, 6007)
(2986, 1108)
(8253, 7645)
(5596, 6630)
(6985, 253)
(2466, 5916)
(5654, 8935)
(4676, 5461)
(994, 4796)
(272, 5220)
(5088, 301)
(1192, 6092)
(1889, 3051)
(4634, 2611)
(970, 6802)
(1280, 6470)
(5001, 418)
(9104, 2361)
(3865, 644)
(5570, 4483)
(5889, 4119)
(7193, 2510)
(7896, 5901)
(9265, 629)
(5256, 1030)
(8094, 6294)
(7762, 8710)
(3258, 4702)
(4532, 2805)
(9048, 8773)
(7601, 2197)
(7276, 4615)
(1513, 6276)
(2174, 4710)
(2357, 9261)
(1338, 5606)
(5624, 5928)
(5960, 1267)
(4152, 1473)
(5992, 6440)
(4010, 3375)
(6297, 5355)
(6008, 2857)
(2102, 7471)
(7179, 3613)
(4970, 5790)
(3243, 6887)
(1604, 2621)
(4755, 7787)
(3506, 6708)
(3433, 2294)
(3409, 3513)
(4105, 858)
(2328, 2134)
(5264, 9102)
(6396, 3774)
(264, 3466)
(7305, 2947)
(7561, 2873)
(2249, 2255)
(4309, 5239)
(2685, 9318)
(1442, 1259)
(8586, 4774)
(5320, 4316)
(4805, 7742)
(6850, 8940)
(2590, 5823)
(6344, 34)
(5888, 5941)
(2202, 5943)
(6110, 3510)
(6211, 4379)
(2200, 5610)
(5642, 8774)
(5952, 7273)
(2393, 1315)
(2505, 7643)
(9232, 3550)
(7790, 1927)
(6729, 1573)
(1712, 9211)
(5696, 4701)
(153, 1261)
(4513, 5782)
(5253, 6431)
(4802, 2394)
(5544, 3605)
(6701, 2126)
(8313, 9035)
(5155, 3564)
(8858, 2419)
(2824, 3500)
(982, 1615)
(6072, 1811)
(888, 933)
(7148, 6759)
(8036, 3743)
(6857, 8538)
(1296, 4555)
(441, 2958)
(7118, 6183)
(4953, 1493)
(5372, 622)
(5067, 3055)
(5476, 6228)
(1913, 1319)
(2401, 3617)
(3843, 8012)
(1146, 2903)
(2741, 158)
(138, 4102)
(5121, 1017)
(4225, 1405)
(6474, 3879)
(812, 2999)
(8736, 4145)
(2916, 8533)
(2, 1324)
(1796, 3255)
(3496, 1874)
(5944, 5793)
(920, 3970)
(6281, 1628)
(192, 5748)
(509, 6358)
(3128, 3707)
(5109, 5607)
(1644, 2725)
(8198, 5471)
(2829, 8254)
(3226, 4772)
(8402, 6698)
(8871, 5599)
(8452, 8276)
(6298, 6942)
(4738, 1126)
(6105, 4003)
(6241, 3518)
(7778, 1213)
(561, 639)
(2926, 9103)
(608, 5531)
(521, 6466)
(8157, 3087)
(2771, 2749)
(4097, 7086)
(804, 6903)
(4537, 1499)
(8443, 5143)
(9231, 1695)
(4473, 4898)
(833, 4867)
(1297, 8385)
(2534, 2814)
(7689, 2694)
(2322, 3983)
(3120, 845)
(1683, 5653)
(5366, 7711)
(1484, 2325)
(393, 9268)
(6602, 4804)
(3863, 1239)
(6078, 5966)
(6686, 6231)
(5074, 4691)
(9113, 260)
(4475, 4511)
(777, 2181)
(592, 4759)
(226, 6508)
(7088, 6475)
(985, 1572)
(9128, 4971)
(1867, 2863)
(2915, 6926)
(484, 6021)
(3704, 3968)
(7597, 615)
(7240, 4515)
(6526, 5846)
(242, 4394)
(6221, 142)
(4000, 5134)
(7580, 455)
(4897, 6468)
(261, 1783)
(5947, 6291)
(9053, 5942)
(8588, 6925)
(1114, 1555)
(81, 7041)
(7501, 6927)
(3520, 4803)
(4868, 6647)
(5066, 741)
(3608, 342)
(5616, 6168)
(6713, 4638)
(7337, 4173)
(4811, 1310)
(1929, 9100)
(9114, 3979)
(1092, 5565)
(8420, 4959)
(7700, 2949)
(1566, 4703)
(744, 1885)
(9172, 2119)
(8530, 3555)
(2965, 887)
(1556, 2559)
(5048, 5315)
(3299, 3621)
(7009, 7767)
(3137, 1492)
(2299, 7419)
(2961, 485)
(3530, 2591)
(8427, 3412)
(7534, 7710)
(5073, 1035)
(2240, 2265)
(5225, 5333)
(4226, 9012)
(2914, 903)
(6877, 8757)
(1291, 1191)
(9264, 8343)
(2573, 1958)
(2763, 212)
(2368, 3246)
(3913, 6013)
(4674, 3365)
(1985, 1607)
(8828, 1518)
(5984, 6302)
(1857, 820)
(6307, 6806)
(3044, 8983)
(8814, 2751)
(6249, 3423)
(8192, 489)
(4088, 1412)
(1661, 886)
(1059, 3670)
(4892, 2518)
(6130, 2132)
(8668, 8941)
(5885, 229)
(424, 4098)
(5033, 1181)
(6267, 6567)
(6488, 299)
(3576, 189)
(2974, 2335)
(4933, 7631)
(187, 5933)
(5747, 9196)
(145, 1277)
(4330, 1596)
(1200, 1407)
(2147, 5717)
(2636, 1149)
(320, 4103)
(2108, 5725)
(3782, 5375)
(3472, 4840)
(7200, 5329)
(4488, 2913)
(9256, 1252)
(6809, 8067)
(5456, 515)
(9020, 1390)
(7045, 3734)
(1376, 69)
(90, 6916)
(7281, 8291)
(200, 7462)
(9162, 4628)
(580, 1941)
(1674, 4723)
(5569, 7567)
(5752, 1007)
(8772, 1669)
(1705, 2724)
(7675, 1133)
(5938, 4926)
(8060, 5670)
(3807, 7431)
(3936, 1654)
(2408, 9233)
(6704, 2887)
(1944, 5077)
(3019, 6534)
(6434, 2245)
(7201, 3729)
(2291, 8604)
(6136, 5965)
(2551, 8271)
(1482, 7010)
(395, 5844)
(3938, 7599)
(925, 8782)
(3969, 1399)
(5129, 483)
(4497, 2723)
(2714, 5237)
(5267, 8791)
(5265, 874)
(2794, 2902)
(1112, 3396)
(5865, 1692)
(5905, 5557)
(5854, 6494)
(7177, 5047)
(2499, 1268)
(1329, 6749)
(2952, 5680)
(952, 8870)
(6086, 999)
(7378, 319)
(4795, 2398)
(2388, 246)
(1552, 7064)
(8906, 2804)
(243, 5556)
(514, 2758)
(4900, 2572)
(8257, 7498)
(8488, 2937)
(5600, 5549)
(4089, 1346)
(4917, 302)
(2998, 1086)
(1539, 4478)
(5697, 5746)
(499, 6133)
(7180, 6503)
(6705, 4669)
(1897, 4042)
(6513, 3007)
(4096, 2940)
(1862, 5927)
(464, 6971)
(6523, 5043)
(2297, 5446)
(6033, 4361)
(2481, 4629)
(667, 8727)
(1000, 4964)
(707, 7636)
(7532, 223)
(5443, 3628)
(7784, 5957)
(1800, 5435)
(5465, 269)
(4586, 3827)
(4472, 1447)
(640, 7667)
(6321, 82)
(3297, 4899)
(2161, 579)
(1243, 9021)
(2839, 5863)
(5980, 3437)
(4141, 2407)
(6186, 1290)
(7145, 3210)
(9336, 8892)
(4355, 3126)
(7600, 3381)
(2600, 1537)
(6658, 2718)
(722, 3899)
(8435, 7076)
(972, 7228)
(4270, 1567)
(181, 4519)
(3316, 967)
(3493, 6750)
(3568, 19)
(6872, 1757)
(1113, 1582)
(169, 8687)
(1696, 591)
(1808, 423)
(1625, 4359)
(5716, 4405)
(1160, 7377)
(3141, 9085)
(6444, 3503)
(4750, 4023)
(3254, 6975)
(3290, 8246)
(6553, 6563)
(3405, 6735)
(6006, 9319)
(692, 3902)
(5789, 3054)
(6201, 1278)
(8097, 8620)
(1795, 5686)
(7160, 7133)
(1776, 6081)
(8403, 1047)
(6019, 6261)
(9241, 5566)
(5824, 7190)
(8954, 7644)
(377, 4132)
(8897, 1331)
(873, 9031)
(7522, 5247)
(4504, 6697)
(2420, 4030)
(2298, 5236)
(2016, 5258)
(1921, 6418)
(6601, 8665)
(2162, 3771)
(4368, 8270)
(1027, 5683)
(139, 6303)
(5628, 2044)
(8728, 2061)
(5621, 693)
(6232, 5685)
(5744, 4061)
(1771, 8028)
(4841, 8839)
(2155, 5924)
(1843, 5163)
(5853, 5630)
(8801, 445)
(5025, 3263)
(3056, 3701)
(2504, 6751)
(8002, 6476)
(9123, 1893)
(58, 7115)
(5568, 1332)
(5841, 1347)
(8026, 4362)
(1633, 263)
(3649, 1563)
(4820, 5086)
(4506, 5979)
(1657, 5660)
(2288, 3842)
(6905, 8019)
(4287, 543)
(8695, 5895)
(5757, 1711)
(894, 9327)
(8408, 1901)
(6924, 53)
(4146, 6323)
(5906, 6943)
(290, 172)
(8853, 3191)
(1107, 3549)
(3801, 7042)
(1961, 6987)
(152, 5836)
(7578, 9149)
(2243, 262)
(2392, 879)
(3497, 27)
(121, 3081)
(6675, 6644)
(721, 3490)
(4442, 556)
(7024, 3616)
(8932, 199)
(5884, 4430)
(1649, 2389)
(4516, 477)
(7818, 220)
(6074, 739)
(1256, 1038)
(7376, 926)
(3864, 821)
(3010, 2603)
(2529, 4810)
(2397, 6726)
(6381, 2445)
(4699, 5679)
(6906, 6238)
(2653, 2895)
(8980, 6151)
(4905, 42)
(7418, 8893)
(5424, 9238)
(7835, 3174)
(4363, 1565)
(7577, 6262)
(3104, 2507)
(1859, 1429)
(2712, 4234)
(3924, 1230)
(3915, 4299)
(196, 8591)
(4909, 8126)
(6280, 8971)
(7113, 3804)
(3785, 927)
(1411, 6909)
(1353, 2358)
(2283, 1325)
(6896, 7338)
(5956, 4910)
(7040, 4350)
(4075, 8350)
(1664, 938)
(2210, 9068)
(7889, 8613)
(1549, 8950)
(6304, 754)
(6208, 8514)
(8080, 5440)
(5072, 4374)
(7794, 467)
(2497, 7068)
(2176, 2403)
(4705, 4437)
(1906, 6334)
(5869, 453)
(2030, 1302)
(17, 3354)
(75, 7087)
(7720, 2774)
(6120, 7210)
(2196, 1190)
(9058, 8662)
(2640, 2478)
(2569, 3766)
(7454, 5894)
(9001, 5238)
(5183, 5207)
(2896, 490)
(8848, 2637)
(3676, 830)
(4294, 4406)
(8274, 4356)
(6043, 1756)
(7465, 3580)
(977, 3)
(2137, 6077)
(241, 7253)
(7080, 7157)
(8029, 7535)
(2125, 855)
(2966, 567)
(4838, 1630)
(5482, 5902)
(6451, 367)
(4761, 6407)
(5826, 315)
(1316, 959)
(6994, 7741)
(341, 7847)
(1056, 4037)
(370, 6333)
(3531, 5951)
(3387, 8158)
(8112, 1431)
(857, 3418)
(3889, 7730)
(2443, 1564)
(9054, 8222)
(4585, 1957)
(2120, 2042)
(3208, 1366)
(9080, 2617)
(3779, 2652)
(634, 1023)
(5462, 8767)
(7409, 7178)
(9072, 6145)
(6037, 2847)
(6625, 2114)
(1888, 8229)
(3788, 607)
(1807, 6663)
(2100, 8902)
(5644, 5661)
(5328, 4787)
(605, 9079)
(4797, 5007)
(8394, 1629)
(7588, 1236)
(6322, 8735)
(3770, 2516)
(5676, 3519)
(3868, 1510)
(2101, 5991)
(6441, 3178)
(5706, 7455)
(595, 7959)
(7315, 9340)
(4187, 4911)
(4988, 6357)
(1489, 215)
(6851, 5678)
(6026, 1251)
(3786, 8279)
(5643, 3319)
(2770, 986)
(2882, 8748)
(5741, 6487)
(889, 2556)
(3382, 7902)
(2841, 4429)
(4596, 2756)
(3686, 3438)
(6184, 4698)
(2330, 1855)
(9307, 4438)
(2853, 174)
(6566, 8182)
(4045, 7549)
(8419, 8887)
(4409, 8011)
(6633, 7274)
(8216, 7740)
(2699, 1469)
(3144, 1182)
(6776, 2371)
(7473, 727)
(3011, 4566)
(347, 2227)
(9251, 4635)
(7083, 7079)
(2941, 565)
(5016, 1463)
(5266, 5430)
(458, 5477)
(8587, 6317)
(1956, 2686)
(256, 2754)
(8220, 9269)
(3394, 5772)
(1176, 6143)
(6754, 1398)
(6491, 6012)
(5926, 758)
(5049, 979)
(3810, 6589)
(3082, 5133)
(1339, 5877)
(5572, 494)
(2796, 3198)
(9019, 8957)
(3293, 5990)
(2612, 6351)
(8578, 6892)
(5522, 6127)
(3960, 9)
(400, 1670)
(8836, 4239)
(5648, 6095)
(6352, 2950)
(4360, 7011)
(4720, 7811)
(9344, 6780)
(1538, 4908)
(6115, 6734)
(7288, 2490)
(2473, 2907)
(9300, 5583)
(944, 2830)
(1450, 2436)
(1446, 7390)
(1458, 836)
(945, 4371)
(5875, 4844)
(8280, 98)
(6152, 3395)
(3150, 503)
(3275, 9165)
(2458, 7860)
(5896, 1111)
(386, 2543)
(1844, 1815)
(4377, 3033)
(394, 8819)
